eventID,occurrenceID,basisOfRecord,eventDate,kingdom,Order,scientificName,Commonname,taxonRank,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,Latitude,Longitude,Pollution Score,Classification,Endlatitude,Endlongitude,geodeticDatum,countryCode,Taxon
S3P_D,S3P_D2,Humanobservation,10/09/2025,Plantae,Poales,Juncus_effusus,Soft_rush,Species,1,40,Percentagecover,Present,N55  41.949,W005  17.042,,Notinvasive,,,WGS84,SCO,Plants
S3P_E,S3P_E1,Humanobservation,10/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,95,Percentagecover,Present,N55  41.922,W005  17.005,,Notinvasive,,,WGS84,SCO,Plants
S3P_E,S3P_E2,Humanobservation,10/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,25,Percentagecover,Present,N55  41.922,W005  17.005,,Notinvasive,,,WGS84,SCO,Plants
S3P_F,S3P_F1,Humanobservation,10/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,90,Percentagecover,Present,N55  41.902,W005  16.956,,Notinvasive,,,WGS84,SCO,Plants
S3P_F,S3P_F2,Humanobservation,10/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,15,Percentagecover,Present,N55  41.902,W005  16.956,,Notinvasive,,,WGS84,SCO,Plants
S3P_F,S3P_F3,Humanobservation,10/09/2025,Plantae,Poales,Deschampsia_cespitosa,Tufted_hairgrass,Species,1,20,Percentagecover,Present,N55  41.902,W005  16.956,,Notinvasive,,,WGS84,SCO,Plants
S3P_F,S3P_F4,Humanobservation,10/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,15,Percentagecover,Present,N55  41.902,W005  16.956,,Notinvasive,,,WGS84,SCO,Plants
S3P_G,S3P_G1,Humanobservation,10/09/2025,Plantae,Poales,Carex,Sedge,Genus,1,20,Percentagecover,Present,N55  41.907,W005  16.884,,Notinvasive,,,WGS84,SCO,Plants
S3P_G,S3P_G2,Humanobservation,10/09/2025,Plantae,Poales,Juncus_effusus,Soft_rush,Species,1,30,Percentagecover,Present,N55  41.907,W005  16.884,,Notinvasive,,,WGS84,SCO,Plants
S3P_G,S3P_G3,Humanobservation,10/09/2025,Plantae,Poales,Deschampsia_cespitosa,Tufted_hairgrass,Species,1,20,Percentagecover,Present,N55  41.907,W005  16.884,,Notinvasive,,,WGS84,SCO,Plants
S3P_H,S3P_H1,Humanobservation,10/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,50,Percentagecover,Present,N55  41.862,W005  16.861,,Notinvasive,,,WGS84,SCO,Plants
S3P_H,S3P_H2,Humanobservation,10/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,80,Percentagecover,Present,N55  41.862,W005  16.861,,Notinvasive,,,WGS84,SCO,Plants
S3P_H,S3P_H3,Humanobservation,10/09/2025,Plantae,Poales,Carex,Sedge,Genus,1,5,Percentagecover,Present,N55  41.862,W005  16.861,,Notinvasive,,,WGS84,SCO,Plants
S3P_I,S3P_I1,Humanobservation,10/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,15,Percentagecover,Present,N55  41.843,W005  16.821,,Invasive,,,WGS84,SCO,Plants
S3P_I,S3P_I2,Humanobservation,10/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,100,Percentagecover,Present,N55  41.843,W005  16.821,,Notinvasive,,,WGS84,SCO,Plants
S3P_J,S3P_J1,Humanobservation,10/09/2025,Plantae,Fagales,Myrica_gale,Bog_myrtle,Species,1,10,Percentagecover,Present,N55  41.828,W005  16.810,,Notinvasive,,,WGS84,SCO,Plants
S3P_J,S3P_J2,Humanobservation,10/09/2025,Plantae,Sphagnales,Sphagnum,Sphagnum_moss,Genus,1,5,Percentagecover,Present,N55  41.828,W005  16.810,,Notinvasive,,,WGS84,SCO,Plants
S3P_J,S3P_J3,Humanobservation,10/09/2025,Plantae,Poales,Carex,Sedge,Genus,1,60,Percentagecover,Present,N55  41.828,W005  16.810,,Notinvasive,,,WGS84,SCO,Plants
S3P_J,S3P_J4,Humanobservation,10/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,3,Percentagecover,Present,N55  41.828,W005  16.810,,Notinvasive,,,WGS84,SCO,Plants
S1P_A,S1P_A1,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,100,Percentagecover,Present,N55  41.870,W005  17.278,,Notinvasive,,,WGS84,SCO,Plants
S1P_A,S1P_A2,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,30,Percentagecover,Present,N55  41.870,W005  17.278,,Notinvasive,,,WGS84,SCO,Plants
S1P_A,S1P_A3,Humanobservation,11/09/2025,Plantae,Gentianales,Galium_saxatile,Heath_bedstraw,Species,1,40,Percentagecover,Present,N55  41.870,W005  17.278,,Notinvasive,,,WGS84,SCO,Plants
S1P_A,S1P_A4,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,5,Percentagecover,Present,N55  41.870,W005  17.278,,Notinvasive,,,WGS84,SCO,Plants
S1P_B,S1P_B1,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,100,Percentagecover,Present,N55  41.857,W005  17.272,,Notinvasive,,,WGS84,SCO,Plants
S1P_B,S1P_B2,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,5,Percentagecover,Present,N55  41.857,W005  17.272,,Notinvasive,,,WGS84,SCO,Plants
S1P_C,S1P_C1,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,80,Percentagecover,Present,N55  41.839,W005  17.280,,Invasive,,,WGS84,SCO,Plants
S1P_C,S1P_C2,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,100,Percentagecover,Present,N55  41.839,W005  17.280,,Notinvasive,,,WGS84,SCO,Plants
S1P_C,S1P_C3,Humanobservation,11/09/2025,Plantae,Hypnales,Rhytidiadelphus_triquetrus,Big_shaggy-moss,Species,1,20,Percentagecover,Present,N55  41.839,W005  17.280,,Notinvasive,,,WGS84,SCO,Plants
S1P_D,S1P_D1,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,15,Percentagecover,Present,N55  41.825,W005  17.275,,Invasive,,,WGS84,SCO,Plants
S1P_D,S1P_D2,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,80,Percentagecover,Present,N55  41.825,W005  17.275,,Notinvasive,,,WGS84,SCO,Plants
S1P_D,S1P_D3,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,5,Percentagecover,Present,N55  41.825,W005  17.275,,Notinvasive,,,WGS84,SCO,Plants
S1P_E,S1P_E1,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,25,Percentagecover,Present,N55  41.809,W005  17.269,,Invasive,,,WGS84,SCO,Plants
S1P_E,S1P_E2,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,90,Percentagecover,Present,N55  41.809,W005  17.269,,Notinvasive,,,WGS84,SCO,Plants
S1P_E,S1P_E3,Humanobservation,11/09/2025,Plantae,Rosales,Urtica_dioica,Common_nettle,Species,1,5,Percentagecover,Present,N55  41.809,W005  17.269,,Notinvasive,,,WGS84,SCO,Plants
S1P_F,S1P_F1,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,20,Percentagecover,Present,N55  41.793,W005  17.255,,Notinvasive,,,WGS84,SCO,Plants
S1P_F,S1P_F2,Humanobservation,11/09/2025,Plantae,Malpighiales,Viola_palustris,Marsh_violet,Species,1,8,Percentagecover,Present,N55  41.793,W005  17.255,,Notinvasive,,,WGS84,SCO,Plants
S1P_F,S1P_F3,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,30,Percentagecover,Present,N55  41.793,W005  17.255,,Invasive,,,WGS84,SCO,Plants
S1P_G,S1P_G1,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,5,Percentagecover,Present,N55  41.778,W005  17.249,,Invasive,,,WGS84,SCO,Plants
S1P_G,S1P_G2,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,5,Percentagecover,Present,N55  41.778,W005  17.249,,Notinvasive,,,WGS84,SCO,Plants
S1P_G,S1P_G3,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,90,Percentagecover,Present,N55  41.778,W005  17.249,,Notinvasive,,,WGS84,SCO,Plants
S1P_H,S1P_H1,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,35,Percentagecover,Present,N55  41.763,W005  17.235,,Invasive,,,WGS84,SCO,Plants
S1P_H,S1P_H2,Humanobservation,11/09/2025,Plantae,Malpighiales,Viola_palustris,Marsh_violet,Species,1,20,Percentagecover,Present,N55  41.763,W005  17.235,,Notinvasive,,,WGS84,SCO,Plants
S1P_H,S1P_H3,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,100,Percentagecover,Present,N55  41.763,W005  17.235,,Notinvasive,,,WGS84,SCO,Plants
S1P_H,S1P_H4,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,5,Percentagecover,Present,N55  41.763,W005  17.235,,Notinvasive,,,WGS84,SCO,Plants
S1P_H,S1P_H5,Humanobservation,11/09/2025,Plantae,Gentianales,Galium_saxatile,Heath_bedstraw,Species,1,40,Percentagecover,Present,N55  41.763,W005  17.235,,Notinvasive,,,WGS84,SCO,Plants
S2P_A,S2P_A1,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,70,Percentagecover,Present,N55  41.935,W005  17.240,,Invasive,,,WGS84,SCO,Plants
S2P_A,S2P_A2,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,90,Percentagecover,Present,N55  41.935,W005  17.240,,Notinvasive,,,WGS84,SCO,Plants
S2P_B,S2P_B1,Humanobservation,11/09/2025,Plantae,Poales,Agrostis_capillaris,Common_bent,Species,1,5,Percentagecover,Present,N55  41.924,W005  17.220,,Notinvasive,,,WGS84,SCO,Plants
S2P_B,S2P_B2,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,95,Percentagecover,Present,N55  41.924,W005  17.220,,Notinvasive,,,WGS84,SCO,Plants
S2P_B,S2P_B3,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,2,Percentagecover,Present,N55  41.924,W005  17.220,,Notinvasive,,,WGS84,SCO,Plants
S2P_C,S2P_C1,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,30,Percentagecover,Present,N55  41.914,W005  17.203,,Invasive,,,WGS84,SCO,Plants
S2P_C,S2P_C2,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,95,Percentagecover,Present,N55  41.914,W005  17.203,,Notinvasive,,,WGS84,SCO,Plants
S2P_C,S2P_C3,Humanobservation,11/09/2025,Plantae,Primulaceae,Primula_vulgaris,Primrose,Species,1,10,Percentagecover,Present,N55  41.914,W005  17.203,,Notinvasive,,,WGS84,SCO,Plants
S2P_C,S2P_C4,Humanobservation,11/09/2025,Plantae,Gentianales,Galium_saxatile,Heath_bedstraw,Species,1,35,Percentagecover,Present,N55  41.914,W005  17.203,,Notinvasive,,,WGS84,SCO,Plants
S2P_D,S2P_D1,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,100,Percentagecover,Present,N55  41.894,W005  17.194,,Notinvasive,,,WGS84,SCO,Plants
S2P_D,S2P_D2,Humanobservation,11/09/2025,Plantae,Hypnales,Rhytidiadelphus_triquetrus,Big_shaggy-moss,Species,1,10,Percentagecover,Present,N55  41.894,W005  17.194,,Notinvasive,,,WGS84,SCO,Plants
S2P_D,S2P_D3,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,10,Percentagecover,Present,N55  41.894,W005  17.194,,Notinvasive,,,WGS84,SCO,Plants
S2P_D,S2P_D4,Humanobservation,11/09/2025,Plantae,Poales,Deschampsia_cespitosa,Tufted_hairgrass,Species,1,5,Percentagecover,Present,N55  41.894,W005  17.194,,Notinvasive,,,WGS84,SCO,Plants
S2P_D,S2P_D5,Humanobservation,11/09/2025,Plantae,Gentianales,Galium_saxatile,Heath_bedstraw,Species,1,10,Percentagecover,Present,N55  41.894,W005  17.194,,Notinvasive,,,WGS84,SCO,Plants
S2P_D,S2P_D6,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,5,Percentagecover,Present,N55  41.894,W005  17.194,,Notinvasive,,,WGS84,SCO,Plants
S2P_E,S2P_E1,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,90,Percentagecover,Present,N55  41.881,W005  17.177,,Notinvasive,,,WGS84,SCO,Plants
S2P_E,S2P_E2,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,3,Percentagecover,Present,N55  41.881,W005  17.177,,Notinvasive,,,WGS84,SCO,Plants
S2P_E,S2P_E3,Humanobservation,11/09/2025,Plantae,Poales,Agrostis_capillaris,Common_bent,Species,1,5,Percentagecover,Present,N55  41.881,W005  17.177,,Notinvasive,,,WGS84,SCO,Plants
S2P_E,S2P_E4,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,5,Percentagecover,Present,N55  41.881,W005  17.177,,Notinvasive,,,WGS84,SCO,Plants
S2P_E,S2P_E5,Humanobservation,11/09/2025,Plantae,Gentianales,Galium_saxatile,Heath_bedstraw,Species,1,25,Percentagecover,Present,N55  41.881,W005  17.177,,Notinvasive,,,WGS84,SCO,Plants
S2P_F,S2P_F1,Humanobservation,11/09/2025,Plantae,Polytrichales,Polytrichum_commune,Common_haircap,Species,1,30,Percentagecover,Present,N55  41.867,W005  17.160,,Notinvasive,,,WGS84,SCO,Plants
S2P_F,S2P_F2,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,15,Percentagecover,Present,N55  41.867,W005  17.160,,Invasive,,,WGS84,SCO,Plants
S2P_F,S2P_F3,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,15,Percentagecover,Present,N55  41.867,W005  17.160,,Notinvasive,,,WGS84,SCO,Plants
S2P_F,S2P_F4,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,80,Percentagecover,Present,N55  41.867,W005  17.160,,Notinvasive,,,WGS84,SCO,Plants
S2P_F,S2P_F5,Humanobservation,11/09/2025,Plantae,Gentianales,Galium_saxatile,Heath_bedstraw,Species,1,10,Percentagecover,Present,N55  41.867,W005  17.160,,Notinvasive,,,WGS84,SCO,Plants
S2P_G,S2P_G1,Humanobservation,11/09/2025,Plantae,Poales,Agrostis_capillaris,Common_bent,Species,1,2,Percentagecover,Present,N55  41.857,W005  17.140,,Notinvasive,,,WGS84,SCO,Plants
S2P_G,S2P_G2,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,10,Percentagecover,Present,N55  41.857,W005  17.140,,Notinvasive,,,WGS84,SCO,Plants
S2P_G,S2P_G3,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,3,Percentagecover,Present,N55  41.857,W005  17.140,,Invasive,,,WGS84,SCO,Plants
S2P_G,S2P_G4,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,3,Percentagecover,Present,N55  41.857,W005  17.140,,Notinvasive,,,WGS84,SCO,Plants
S2P_G,S2P_G5,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,95,Percentagecover,Present,N55  41.857,W005  17.140,,Notinvasive,,,WGS84,SCO,Plants
S2P_H,S2P_H1,Humanobservation,11/09/2025,Plantae,Poales,Agrostis_capillaris,Common_bent,Species,1,1,Percentagecover,Present,N55  41.843,W005  17.134,,Notinvasive,,,WGS84,SCO,Plants
S2P_H,S2P_H2,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,5,Percentagecover,Present,N55  41.843,W005  17.134,,Notinvasive,,,WGS84,SCO,Plants
S2P_H,S2P_H3,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,20,Percentagecover,Present,N55  41.843,W005  17.134,,Notinvasive,,,WGS84,SCO,Plants
S2P_H,S2P_H4,Humanobservation,11/09/2025,Plantae,Polypodiales,Pteridium_aquilinum,Bracken,Species,1,5,Percentagecover,Present,N55  41.843,W005  17.134,,Invasive,,,WGS84,SCO,Plants
S2P_H,S2P_H5,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,95,Percentagecover,Present,N55  41.843,W005  17.134,,Notinvasive,,,WGS84,SCO,Plants
S2P_H,S2P_H6,Humanobservation,11/09/2025,Plantae,Poales,Carex,Sedge,Genus,1,15,Percentagecover,Present,N55  41.843,W005  17.134,,Notinvasive,,,WGS84,SCO,Plants
S2P_I,S2P_I1,Humanobservation,11/09/2025,Plantae,Polytrichales,Polytrichum_commune,Common_haircap,Species,1,25,Percentagecover,Present,N55  41.828,W005  17.120,,Notinvasive,,,WGS84,SCO,Plants
S2P_I,S2P_I2,Humanobservation,11/09/2025,Plantae,Rosales,Potentilla_erecta,Tormentil,Species,1,15,Percentagecover,Present,N55  41.828,W005  17.120,,Notinvasive,,,WGS84,SCO,Plants
S2P_I,S2P_I3,Humanobservation,11/09/2025,Plantae,Poales,Carex,Sedge,Genus,1,2,Percentagecover,Present,N55  41.828,W005  17.120,,Notinvasive,,,WGS84,SCO,Plants
S2P_I,S2P_I4,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,5,Percentagecover,Present,N55  41.828,W005  17.120,,Notinvasive,,,WGS84,SCO,Plants
S2P_I,S2P_I5,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,40,Percentagecover,Present,N55  41.828,W005  17.120,,Notinvasive,,,WGS84,SCO,Plants
S2P_J,S2P_J1,Humanobservation,11/09/2025,Plantae,Poales,Holcus_lanatus,Yorkshire_fog,Species,1,5,Percentagecover,Present,N55  41.817,W005  17.100,,Notinvasive,,,WGS84,SCO,Plants
S2P_J,S2P_J2,Humanobservation,11/09/2025,Plantae,Poales,Deschampsia_cespitosa,Tufted_hairgrass,Species,1,2,Percentagecover,Present,N55  41.817,W005  17.100,,Notinvasive,,,WGS84,SCO,Plants
S2P_J,S2P_J3,Humanobservation,11/09/2025,Plantae,Poales,Agrostis_capillaris,Common_bent,Species,1,2,Percentagecover,Present,N55  41.817,W005  17.100,,Notinvasive,,,WGS84,SCO,Plants
S2P_J,S2P_J4,Humanobservation,11/09/2025,Plantae,Poales,Nardus_stricta,Mat_grass,Species,1,100,Percentagecover,Present,N55  41.817,W005  17.100,,Notinvasive,,,WGS84,SCO,Plants
S2P_J,S2P_J5,Humanobservation,11/09/2025,Plantae,Poales,Carex,Sedge,Genus,1,5,Percentagecover,Present,N55  41.817,W005  17.100,,Notinvasive,,,WGS84,SCO,Plants
SD4FI_A,D4FI_A1,Humanobservation,10/09/2025,Animalia,Oligochaeta,Worm,Order,1,1,Individuals,Present,N55 41.854,W005 16.439,1,,Notinvasive,WGS84,GB,,,FreshwaterInverts
SD4FI_A,D4FI_A2,Humanobservation,10/09/2025,Animalia,Diptera,,Blackfly_larvae,Order,1,1,Individuals,Present,N55 41.854,W005 16.439,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_A,SU4FI_A1,Humanobservation,10/09/2025,Animalia,Plecoptera,,Stonefly_larvae,Order,8,8,Individuals,Present,N55 41.828,W005 16.382,7,Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_A,SU4FI_A2,Humanobservation,10/09/2025,Animalia,Coleoptera,,Waterbeetle_larvae ,Order,1,1,Individuals,Present,N55 41.829,W005 16.383,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_A,SU4FI_A3,Humanobservation,10/09/2025,Animalia,Coleoptera,,Waterbeetle ,Order,1,1,Individuals,Present,N55 41.830,W005 16.384,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_A,SU4F1_A4,Humanobservation,10/09/2025,Animalia,Trichoptera,,Caddisfly_larvae,Order,1,1,Individuals,Present,N55 41.831,W005 16.385,"5, 10",Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_A,SU4F1_A5,Humanobservation,10/09/2025,Animalia,Ephemeropltera ,Mayfly_larvae,Order,2,2,Individuals,Present,N55 41.832,W005 16.386,10,,Notinvasive,WGS84,GB,,,FreshwaterInverts
NU4FI_A,NU4FI_W1,Humanobservation,11/09/2025,Animalia,Trichoptera,Hydropsychidae,Caddisfly_larvae,Family,1,1,Individuals,Present,N55 42.464,W005 17.036,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
NU4FI_A,NU4FI_W2,Humanobservation,11/09/2025,Animalia,Coleoptera,,Waterbeetle ,Order,3,3,Individuals,Present,N55 42.464,W005 17.036,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
NU4FI_A,NU4FI_W3,Humanobservation,11/09/2025,Animalia,Oligochaeta,,Worm,Order,1,1,Individuals,Present,N55 42.464,W005 17.036,1,Notinvasive,,WGS84,GB,,FreshwaterInverts
NU4FI_A,NU4FI_W4,Humanobservation,11/09/2025,Animalia,Trichoptera,Philopotamidae,Caseless_caddisfly_larvae,Family,4,4,Individuals,Present,N55 42.464,W005 17.036,"5,10",Notinvasive,,WGS84,GB,,FreshwaterInverts
NU4FI_A,NU4FI_W5,Humanobservation,11/09/2025,Animalia,Trichoptera,,Cased_caddisfly_larvae,Order,3,3,Individuals,Present,N55 42.464,W005 17.036,"5,10",Notinvasive,,WGS84,GB,,FreshwaterInverts
NU4FI_A,NU4FI_W6,Humanobservation,11/09/2025,Animalia,Odonata,anisoptera,Dragonfly_larvae,Family,1,1,Individuals,Present,N55 42.464 ,W005 17.036,,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_A,ND4FI_W1,Humanobservation,11/09/2025,Animalia,Plecoptera,,Stonefly_larvae,Order,4,4,Individuals,Present,N55 42.444,W005 17.068,7,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_A,ND4FI_W2,Humanobservation,11/09/2025,Animalia,Ephemeroptera,Mayfly_larvae,Order,2,2,Individuals,Present,N55 42.444,W005 17.068,10,,Notinvasive,WGS84,GB,,,FreshwaterInverts
ND4FI_A,ND4FI_W3,Humanobservation,11/09/2025,Animalia,Coleoptera,,Waterbeetle ,Order,1,1,Individuals,Present,N55 42.444,W005 17.068,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_A,ND4FI_W4,Humanobservation,11/09/2025,Animalia,Oligochaeta,,Worm,Order,2,2,Individuals,Present,N55 42.444,W005 17.068,1,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_B,ND4FI_E1,Humanobservation,12/09/2025,Animalia,Odonata,anisoptera,Dragonfly_larvae,Family,1,1,Individuals,Present,N55 42.174,W005 15.983,,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_B,ND4FI_E2,Humanobservation,12/09/2025,Animalia,Oligochaeta,,Worm,Order,3,3,Individuals,Present,N55 42.174,W005 15.983,1,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_B,ND4FI_E3,Humanobservation,12/09/2025,Animalia,Plecoptera,,Stonefly_larvae,Order,1,1,Individuals,Present,N55 42.174,W005 15.983,7,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_B,ND4FI_E4,Humanobservation,12/09/2025,Animalia,Ephemeroptera,Mayfly_larvae,Order,3,3,Individuals,Present,N55 42.174,W005 15.983,10,,Notinvasive,WGS84,GB,,,FreshwaterInverts
ND4FI_B,ND4FI_E5,Humanobservation,12/09/2025,Animalia,Coleoptera,,Waterbeetle_larvae,Order,1,1,Individuals,Present,N55 42.174,W005 15.983,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
ND4FI_B,ND4FI_E6,Humanobservation,12/09/2025,Animalia,Trichoptera,,Cased_caddisfly_larvae,Order,2,2,Individuals,Present,N55 42.174,W005 15.983,"5, 10",Notinvasive,,WGS84,GB,,FreshwaterInverts
NU4FI_B,NU4FI_E1,Humanobservation,12/09/2025,Animalia,Plecoptera,,Stonefly_larvae,Order,2,2,Individuals,Present,N55 42.261,W005 16.032,7,Notinvasive,,WGS84,GB,,FreshwaterInverts
NU4FI_B,NU4FI_E2,Humanobservation,12/09/2025,Animalia,Ephemeroptera,Mayfly_larvae,Order,1,1,Individuals,Present,N55 42.261,W005 16.032,10,,Notinvasive,WGS84,GB,,,FreshwaterInverts
NU4FI_B,NU4FI_E3,Humanobservation,12/09/2025,Animalia,Oligochaeta,,Worm,Order,1,1,Individuals,Present,N55 42.261,W005 16.032,1,Notinvasive,,WGS84,GB,,FreshwaterInverts
SD4FI_B,SD4FI_B1,Humanobservation,11/09/2025,Animalia,Coleoptera,dytiscidae,Diving_beetle,Family,1,1,Individuals,Present,N55 42.261,W005 16.032,5,Notinvasive,,WGS84,GB,,FreshwaterInverts
SD4FI_B,SD4FI_B2,Humanobservation,11/09/2025,Animalia,Hemiptera,Corixidae,Lesser Water Boatman,Family,4,4,Individuals,Present,N55 41.802,W005 16.876,,Notinvasive,,WGS84,GB,,FreshwaterInverts
SD4FI_B,SD4FI_B3,Humanobservation,11/09/2025,Animalia,Odonata,zygoptera ,Damselfly_larvae,Suborder,2,2,Individuals,Present,N55 41.802,W005 16.876,,Notinvasive,,WGS84,GB,,FreshwaterInverts
SD4FI_B,SD4FI_B4,Humanobservation,11/09/2025,Animalia,Odonata,anisoptera,Dragonfly_larvae,Infraorder,3,3,Individuals,Present,N55 41.802,W005 16.876,,Notinvasive,,WGS84,GB,,FreshwaterInverts
SD4FI_B,SD4FI_B5,Humanobservation,11/09/2025,Animalia,Hemiptera,Notonectidae,Greater Water Boatman,Family,2,2,Individuals,Present,N55 41.802,W005 16.876,,Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_B,SU4FI_B1,Humanobservation,11/09/2025,Animalia,Ephemeroptera,Mayfly_larvae,Order,2,2,Individuals,Present,,,10,,Notinvasive,WGS84,GB,,,FreshwaterInverts
SU4FI_B,SU4FI_B2,Humanobservation,11/09/2025,Animalia,Plecoptera,,Stonefly_larvae,Order,1,1,Individuals,Present,,,7,Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_B,SU4FI_B3,Humanobservation,11/09/2025,Animalia,Trichoptera,,Caddisfly_case,Order,1,1,Individuals,Present,,,"5, 10",Notinvasive,,WGS84,GB,,FreshwaterInverts
SU4FI_B,SU4FI_B4,Humanobservation,11/09/2025,Animalia,Diptera,simuliidae,Blackfly_larvae,Family,1,1,Individuals,Present,,,1,Notinvasive,,WGS84,GB,,FreshwaterInverts
